kinase,aCD3_5min,aCD3_aCD226_5min,aCD3_aICOS_5min,aCD3_aCD2_5min,aCD3_10min,aCD3_aCD226_10min,aCD3_aICOS_10min,aCD3_aCD2_10min
ROCK1,0.40994117647058836,0.8790000000000001,0.39405882352941163,1.729941176470588,0.2598823529411765,0.9557058823529412,1.0118823529411765,1.4858823529411764
ROCK2,-0.44685714285714273,-0.3832857142857141,-0.29557142857142865,0.7531428571428572,-0.16857142857142857,0.668142857142857,0.057285714285714384,0.7178571428571429
RPS6KA1,2.1162758620689655,2.159586206896552,2.4418965517241378,2.839862068965517,1.868655172413793,2.243517241379311,1.7338275862068966,2.5028275862068963
RPS6KA3,2.225909090909091,1.912181818181818,1.8478181818181816,2.017454545454545,1.6262727272727273,1.7105454545454548,2.2729090909090908,2.4107272727272724
RPS6KB1,2.147684210526316,1.2745789473684213,1.3147894736842103,1.6277368421052631,1.440842105263158,1.6758421052631578,2.0603157894736843,1.7899473684210527
RPS6KB2,0.005399999999999988,3.2692,1.1420000000000001,2.8522000000000007,1.4689999999999999,2.4530000000000003,3.0274,0.23800000000000007
SGK1,0.9465882352941176,1.5284117647058824,1.9928235294117647,1.216,0.9460000000000001,1.0748823529411766,1.7652941176470587,1.4813529411764705
SRC,1.3237999999999999,1.44447,1.4925899999999999,1.7435299999999998,1.1660899999999998,1.1672200000000001,1.4549699999999999,1.5919899999999998
SRPK2,0.19340000000000013,-1.8596,-1.1116,-2.228,0.3718,-1.2762,-1.7850000000000001,-1.3282
STK11,-0.46799999999999997,-0.7245833333333334,-0.13274999999999992,0.051333333333333266,-0.48974999999999996,-0.23224999999999985,-0.67475,0.13716666666666674
SYK,2.2313571428571426,2.4191428571428566,2.265571428571429,2.12,1.9631428571428573,2.1767857142857143,1.751,2.3496428571428574
TBK1,1.980846153846154,2.426076923076924,1.7318461538461536,1.7934615384615389,1.492846153846154,1.726692307692308,1.655230769230769,2.5461538461538455
TTK,-0.8878,-1.5714000000000001,-1.5952,-0.49759999999999993,-1.2664,-0.7034,-1.3519999999999999,0.6086
UHMK1,3.179,3.1914000000000002,3.0502000000000002,3.2658,2.4112,2.7012,2.8974,3.3513999999999995
UL97,0.37454545454545446,0.8327272727272728,-0.5804545454545454,-0.03000000000000007,-0.013090909090909103,0.6627272727272728,0.2692727272727273,0.8239090909090908
ULK1,-0.09533333333333337,0.17644444444444443,0.9710000000000001,1.2497777777777779,0.2291111111111111,0.7874444444444445,-1.2724444444444445,-1.5317777777777777
ULK2,1.2066,0.7538000000000001,1.7808000000000004,1.8963999999999999,0.32060000000000005,1.4866000000000001,-0.7192000000000001,-0.6217999999999999
YES1,-1.2575,-1.5546666666666669,-1.3071666666666666,0.45166666666666666,-0.9556666666666667,-1.2991666666666668,-0.9436666666666665,-1.5735000000000001
ZAP70,0.6614666666666668,1.487266666666667,1.2068666666666668,1.4221333333333335,1.511666666666667,1.0502666666666665,1.0866000000000002,1.2020666666666666
